Contract_Account_No,Customer,House_Number,Address,Meter_Number,Datetime_PST,Meter_kWh_Total,Transformer_ID,Structure_ID,Transformer_kWh_Total
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,08Apr2024:22:59:59.97,0.04,26730028,7556,6.97
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:00:00:00.00,0.05,26730028,7556,7.16
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:01:00:00.02,0.05,26730028,7556,6.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:01:59:59.97,0.05,26730028,7556,6.76
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:03:00:00.00,0.04,26730028,7556,6.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:04:00:00.02,0.05,26730028,7556,5.53
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:04:59:59.97,0.05,26730028,7556,7.22
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:06:00:00.00,0.05,26730028,7556,8.9
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:07:00:00.02,0.03,26730028,7556,12.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:07:59:59.97,0,26730028,7556,9.19
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:09:00:00.00,0,26730028,7556,11.16
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:10:00:00.02,0,26730028,7556,14.07
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:10:59:59.97,0,26730028,7556,12.52
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:12:00:00.00,0,26730028,7556,7.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:13:00:00.02,0,26730028,7556,7.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:13:59:59.97,0,26730028,7556,9.74
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:15:00:00.00,0,26730028,7556,10.42
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:16:00:00.02,0,26730028,7556,11.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:16:59:59.97,0,26730028,7556,12.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:18:00:00.00,0,26730028,7556,12.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:19:00:00.02,0.02,26730028,7556,12.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:19:59:59.97,0.05,26730028,7556,11.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:21:00:00.00,0.04,26730028,7556,10.24
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:22:00:00.02,0.05,26730028,7556,10.23
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,09Apr2024:22:59:59.97,0.05,26730028,7556,7.62
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:00:00:00.00,0.05,26730028,7556,7.17
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:01:00:00.02,0.05,26730028,7556,6.67
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:01:59:59.97,0.05,26730028,7556,6.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:03:00:00.00,0.04,26730028,7556,5.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:04:00:00.02,0.05,26730028,7556,5.29
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:04:59:59.97,0.05,26730028,7556,7.59
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:06:00:00.00,0.05,26730028,7556,9.79
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:07:00:00.02,0.02,26730028,7556,12.81
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:07:59:59.97,0,26730028,7556,9.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:09:00:00.00,0,26730028,7556,8.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:10:00:00.02,0,26730028,7556,9.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:10:59:59.97,0,26730028,7556,10.94
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:12:00:00.00,0,26730028,7556,11.1
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:13:00:00.02,0,26730028,7556,11.89
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:13:59:59.97,0,26730028,7556,10.02
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:15:00:00.00,0,26730028,7556,9.33
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:16:00:00.02,0,26730028,7556,16.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:16:59:59.97,0,26730028,7556,11.69
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:18:00:00.00,0,26730028,7556,13.62
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:19:00:00.02,0.02,26730028,7556,9.17
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:19:59:59.97,0.05,26730028,7556,9.8
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:21:00:00.00,0.04,26730028,7556,11.7
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:22:00:00.02,0.05,26730028,7556,9.2
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,10Apr2024:22:59:59.97,0.05,26730028,7556,7.91
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:00:00:00.00,0.04,26730028,7556,6.35
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:01:00:00.02,0.05,26730028,7556,5.37
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:01:59:59.97,0.05,26730028,7556,4.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:03:00:00.00,0.05,26730028,7556,5.2
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:04:00:00.02,0.05,26730028,7556,5
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:04:59:59.97,0.04,26730028,7556,6.29
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:06:00:00.00,0.05,26730028,7556,7.83
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:07:00:00.02,0.04,26730028,7556,13.19
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:07:59:59.97,0,26730028,7556,9.59
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:09:00:00.00,0,26730028,7556,8.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:10:00:00.02,0,26730028,7556,9.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:10:59:59.97,0,26730028,7556,9.8
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:12:00:00.00,0,26730028,7556,11.79
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:13:00:00.02,0,26730028,7556,9.97
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:13:59:59.97,0,26730028,7556,10.3
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:15:00:00.00,0,26730028,7556,14.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:16:00:00.02,0,26730028,7556,12.81
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:16:59:59.97,0,26730028,7556,23.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:18:00:00.00,0,26730028,7556,15.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:19:00:00.02,0.05,26730028,7556,14.37
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:19:59:59.97,0.04,26730028,7556,15.19
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:21:00:00.00,0.05,26730028,7556,13.29
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:22:00:00.02,0.05,26730028,7556,9.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,11Apr2024:22:59:59.97,0.04,26730028,7556,9.76
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:00:00:00.00,0.05,26730028,7556,7.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:01:00:00.02,0.05,26730028,7556,6.64
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:01:59:59.97,0.04,26730028,7556,6.85
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:03:00:00.00,0.05,26730028,7556,6.58
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:04:00:00.02,0.05,26730028,7556,6.72
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:04:59:59.97,0.05,26730028,7556,7.63
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:06:00:00.00,0.05,26730028,7556,7.8
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:07:00:00.02,0.05,26730028,7556,11.68
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:07:59:59.97,0.05,26730028,7556,11.85
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:09:00:00.00,0,26730028,7556,12.21
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:10:00:00.02,0,26730028,7556,9.44
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:10:59:59.97,0,26730028,7556,10.11
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:12:00:00.00,0,26730028,7556,10.56
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:13:00:00.02,0,26730028,7556,7.78
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:13:59:59.97,0,26730028,7556,8.84
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:15:00:00.00,0,26730028,7556,8.34
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:16:00:00.02,0,26730028,7556,10.84
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:16:59:59.97,0,26730028,7556,12.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:18:00:00.00,0,26730028,7556,12.78
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:19:00:00.02,0.02,26730028,7556,9.97
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:19:59:59.97,0.05,26730028,7556,8.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:21:00:00.00,0.05,26730028,7556,8.11
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:22:00:00.02,0.04,26730028,7556,7.99
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,12Apr2024:22:59:59.97,0.05,26730028,7556,6.52
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:00:00:00.00,0.05,26730028,7556,6.74
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:01:00:00.02,0.05,26730028,7556,6.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:01:59:59.97,0.04,26730028,7556,5.4
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:03:00:00.00,0.05,26730028,7556,5.13
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:04:00:00.02,0.05,26730028,7556,4.98
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:04:59:59.97,0.05,26730028,7556,7.04
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:06:00:00.00,0.05,26730028,7556,7.88
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:07:00:00.02,0.04,26730028,7556,9.55
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:07:59:59.97,0,26730028,7556,11.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:09:00:00.00,0,26730028,7556,16.92
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:10:00:00.02,0,26730028,7556,11.95
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:10:59:59.97,0,26730028,7556,12.42
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:12:00:00.00,0,26730028,7556,10.21
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:13:00:00.02,0,26730028,7556,10.07
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:13:59:59.97,0,26730028,7556,8.51
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:15:00:00.00,0,26730028,7556,9.62
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:16:00:00.02,0,26730028,7556,10.95
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:16:59:59.97,0,26730028,7556,17.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:18:00:00.00,0,26730028,7556,12.25
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:19:00:00.02,0.02,26730028,7556,10.88
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:19:59:59.97,0.05,26730028,7556,11.17
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:21:00:00.00,0.04,26730028,7556,9.25
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:22:00:00.02,0.05,26730028,7556,9.44
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,13Apr2024:22:59:59.97,0.05,26730028,7556,10.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:00:00:00.00,0.05,26730028,7556,7.35
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:01:00:00.02,0.04,26730028,7556,4.9
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:01:59:59.97,0.05,26730028,7556,4.99
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:03:00:00.00,0.05,26730028,7556,4.55
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:04:00:00.02,0.05,26730028,7556,4.64
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:04:59:59.97,0.05,26730028,7556,6.03
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:06:00:00.00,0.05,26730028,7556,7.76
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:07:00:00.02,0.01,26730028,7556,8.52
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:07:59:59.97,0,26730028,7556,12.5
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:09:00:00.00,0,26730028,7556,13.49
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:10:00:00.02,0,26730028,7556,12.74
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:10:59:59.97,0,26730028,7556,8.5
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:12:00:00.00,0,26730028,7556,9.4
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:13:00:00.02,0,26730028,7556,10.13
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:13:59:59.97,0,26730028,7556,13.9
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:15:00:00.00,0,26730028,7556,16.79
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:16:00:00.02,0,26730028,7556,14.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:16:59:59.97,0,26730028,7556,23.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:18:00:00.00,0,26730028,7556,18.76
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:19:00:00.02,0.02,26730028,7556,14.14
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:19:59:59.97,0.05,26730028,7556,11.44
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:21:00:00.00,0.05,26730028,7556,9.38
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:22:00:00.02,0.04,26730028,7556,9.73
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,14Apr2024:22:59:59.97,0.05,26730028,7556,9.61
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:00:00:00.00,0.05,26730028,7556,6.44
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:01:00:00.02,0.05,26730028,7556,5.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:01:59:59.97,0.05,26730028,7556,5.86
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:03:00:00.00,0.05,26730028,7556,5.47
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:04:00:00.02,0.04,26730028,7556,5.42
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:04:59:59.97,0.05,26730028,7556,6.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:06:00:00.00,0.05,26730028,7556,11.93
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:07:00:00.02,0.04,26730028,7556,12.36
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:07:59:59.97,0,26730028,7556,11.01
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:09:00:00.00,0,26730028,7556,12.52
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:10:00:00.02,0,26730028,7556,11.55
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:10:59:59.97,0,26730028,7556,9.82
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:12:00:00.00,0,26730028,7556,8.87
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:13:00:00.02,0,26730028,7556,9.11
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:13:59:59.97,0,26730028,7556,8.18
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:15:00:00.00,0,26730028,7556,9.12
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:16:00:00.02,0,26730028,7556,11.74
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:16:59:59.97,0,26730028,7556,15.36
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:18:00:00.00,0,26730028,7556,15.41
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:19:00:00.02,0.02,26730028,7556,12.02
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:19:59:59.97,0.05,26730028,7556,14.01
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:21:00:00.00,0.05,26730028,7556,17.19
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:22:00:00.02,0.04,26730028,7556,15.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,15Apr2024:22:59:59.97,0.05,26730028,7556,8.9
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:00:00:00.00,0.05,26730028,7556,7.65
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:01:00:00.02,0.05,26730028,7556,6.89
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:01:59:59.97,0.05,26730028,7556,6.52
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:03:00:00.00,0.05,26730028,7556,6.63
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:04:00:00.02,0.05,26730028,7556,6.65
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:04:59:59.97,0.05,26730028,7556,9.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:06:00:00.00,0.05,26730028,7556,10.93
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:07:00:00.02,0.03,26730028,7556,14.27
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:07:59:59.97,0,26730028,7556,10.66
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:09:00:00.00,0,26730028,7556,11.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:10:00:00.02,0,26730028,7556,10.56
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:10:59:59.97,0,26730028,7556,12.3
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:12:00:00.00,0,26730028,7556,9.45
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:13:00:00.02,0,26730028,7556,7.94
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:13:59:59.97,0,26730028,7556,8.01
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:15:00:00.00,0,26730028,7556,11.07
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:16:00:00.02,0,26730028,7556,14.96
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:16:59:59.97,0,26730028,7556,14.46
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:18:00:00.00,0,26730028,7556,17.42
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:19:00:00.02,0.02,26730028,7556,10.75
11873615052,STRATA PLAN NW 2040 THE OWNERS,9045,MOORSIDE PL,4156002,16Apr2024:19:59:59.97,0.05,26730028,7556,10.92
